buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
10208221,Seasonal Edge,"After casting a Dual-Weapon Skill, gain one of the following effects (#Y20%#E chance to gain two effects) for #Y12#E seconds (Critical Rate +#Y8.0%#E; Affinity Rate +#Y4%#E, Physical DMG Bonus +#Y8%#E, All Attribute DMG Bonuses +#Y8%#E). This effect can only trigger once every #Y24#E seconds.",1,-1.0,1
10208222,Seasonal Edge,"After casting a Dual-Weapon Skill, gain one of the following effects (#Y20%#E chance to gain two effects, #Y15%#E chance to gain three, #Y5%#E chance to gain all four) for #Y12#E seconds (Critical Rate +#Y8%#E; Affinity Rate +#Y4%#E, Physical DMG Bonus +#Y8%#E, All Attribute DMG Bonuses +#Y8%#E). This effect can only trigger once every #Y25#E seconds.",1,-1.0,1
10210110,Mountain's Might,Increases the Endurance cost reduction to #Y20%#E after casting Nameless Spear's Martial Art Skill Qiankun's Lock.,1,-1.0,1
10210111,Mountain's Might,"Increases the Endurance cost reduction to #Y20%#E (with a further #Y10%#E reduction for Sprint and Charged Skills) and its duration to #Y8 seconds#E after casting Nameless Spear's Martial Arts Skill, Qiankun's Lock.",1,-1.0,1
10210112,Mountain's Might,"Increases the Endurance cost reduction to #Y20%#E (with a further #Y10%#E reduction for Sprint and Charged Skills) and its duration to #Y8 seconds#E after casting Nameless Spear's Martial Arts Skill, Qiankun's Lock. Increases the Endurance restored when casting this skill to #Y60#E.",1,-1.0,1
10210113,Mountain's Might,"Increases the Endurance cost reduction to #Y20%#E (with a further #Y10%#E reduction for Sprint and Charged Skills) and its duration to #Y8 seconds#E after casting Nameless Spear's Martial Arts Skill, Qiankun's Lock. Increases the Endurance restored when casting this skill to #Y60#E. While Long Wind is active, direct Affinity Rate increases by #Y1.5%#E, and by a further #Y1.5%#E when target is a boss unit.",1,-1.0,1
10210114,Mountain's Might,"Increases the Endurance cost reduction to #Y20%#E (with a further #Y10%#E reduction for Sprint and Charged Skills) and its duration to #Y8 seconds#E after casting Nameless Spear's Martial Arts Skill, Qiankun's Lock. Increases the Endurance restored when casting this skill to #Y60#E. While Long Wind is active, direct Affinity Rate increases by #Y1.5%#E, and by a further #Y1.5%#E when target is a boss unit. Hitting a target with any Martial Art Skill applies a #YMoving Mountain#E mark. Hitting the marked target restores #Y3#E Endurance. This effect can only trigger once per second.",1,-1.0,1
10210115,Mountain's Might,"Increases the Endurance cost reduction to #Y20%#E (with a further #Y10%#E reduction for Sprint and Charged Skills) and its duration to #Y8 seconds#E after casting Nameless Spear's Martial Arts Skill, Qiankun's Lock. Increases the Endurance restored when casting this skill to #Y60#E. While Long Wind is active, direct Affinity Rate increases by #Y1.5%#E, and by a further #Y1.5%#E when target is a boss unit. Hitting a target with any Martial Art Skill applies a #YMoving Mountain#E mark. Hitting the marked target restores #Y3#E Endurance. This effect can only trigger once per second.",1,-1.0,0
10210116,Moving Mountain,A special mark applied when hit by any Martial Art Skill with Mountain's Might equipped. Getting hit by the source of the mark restores #Y3#E Endurance for them. Can only trigger once per second.,1,12.0,0
10210117,Mountain's Might,Restores an additional 60 Endurance when casting the skill.,1,-1.0,0
10210118,Endless Gale,Reduces Endurance cost by #Y20%#E.,1,5.0,0
10210119,Endless Gale,Reduces Endurance cost by #Y20%#E (a further #Y10%#E reduction for Sprint and Charged Skills).,1,8.0,0
10210120,Endless Gale,"Stamina consumption is further reduced by #Y20%#E (sprinting and charged skills receive an additional #Y10%#E reduction). Direct critical rate upon resolution increases by #Y1.5%#E, with an additional #Y1.5%#E when targeting boss units.",1,8.0,0
10210121,Mountain's Might - Mark,,1,-1.0,0
10210122,Mountain's Might - Mark,,1,-1.0,0
10210123,Mountain's Might - Mark,,1,-1.0,0
10210210,Wildfire Spark,Refunds #Y3.5%#E of the Endurance consumed.,1,-1.0,1
10210211,Wildfire Spark,Refunds #Y5.0%#E of the Endurance consumed.,1,-1.0,1
10210212,Wildfire Spark,"Refunds #Y5%#E of the Endurance consumed, and a further #Y10#E Endurance after consuming #Y50#E Endurance. Can only trigger once every #Y20#E seconds.",1,-1.0,1
10210213,Wildfire Spark,"Refunds #Y7.0%#E of the Endurance consumed, and a further #Y10#E Endurance after consuming #Y50#E Endurance. Can only trigger once every #Y20#E seconds.",1,-1.0,1
10210214,Wildfire Spark,"Refunds #Y7%#E of the Endurance consumed, and a further #Y10#E Endurance after consuming #Y50#E Endurance. Can only trigger once every #Y20#E seconds. Gain one stack of #YStarfire#E when Endurance changes by #Y10#E or more in a single instance: Increases Endurance Recovery by #Y1%#E for #Y10#E seconds, stacking up to #Y10#E times.",1,-1.0,1
10210215,Wildfire Spark,"Refunds #Y7%#E of the Endurance consumed, and a further #Y10#E Endurance after consuming #Y50#E Endurance. Can only trigger once every #Y20#E seconds. Gain one stack of #YStarfire#E when Endurance changes by #Y10#E or more in a single instance: Increases Endurance Recovery by #Y1%#E for #Y10#E seconds, stacking up to #Y10#E times.",1,-1.0,0
10210216,Starfire,"Gain one stack of #YStarfire#E when Endurance changes by #Y10#E or more in a single instance: Increases Endurance Recovery by #Y1%#E for #Y10#E seconds, stacking up to #Y10#E times.",10,10.0,0
10210310,Battle Anthem,Increases Charged Skills' damage against bosses by #Y10%#E.,1,-1.0,1
10210311,Battle Anthem,Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E.,1,-1.0,1
10210312,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",1,-1.0,1
10210313,Battle Anthem,"When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",1,-1.0,0
10210314,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y15%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds.",1,-1.0,1
10210315,Battle Anthem,"Increases Charged Skills' damage against bosses (including players with less than #Y60%#E Endurance) by #Y10%#E. When a Charged Skill is #YCritical or Affinity#E, if the target is a player, reduces their Endurance by #Y10#E; if the target is a boss, restores #Y10#E Endurance. This effect can only trigger once per #Y20#E seconds. When dealing damage with a Charged Skill, if the target is a player, increases the damage by 1% for every #Y10#E Endurance between you and the target, up to #Y10%#E; if the target is a boss, deals bonus damage based on #Ythe Endurance you have consumed#E: #Y1%#E bonus damage for every #Y10#E Endurance consumed, up to #Y10%#E.",1,-1.0,1
10210316,Battle Anthem,Reduces the target's Endurance by #Y10#E when landing a #YCritical or Affinity#E Charged Skill hit against a player.,1,0.3,0
10210410,Sword Morph,"When Nameless Sword's Charged Skill Vagrant Sword is charged while the Qi shield is activet, it unleashes additional sword energy attacks at the 2nd charging level, consuming bonus Endurance to increase the sword energy's damage; each 1 Endurance increases damage by #Y1%#E, up to #Y20%#E.",1,-1.0,1
10210411,Sword Morph,"Nameless Sword's Charged Skill, Vagrant Sword can unleash multiple sword energy attacks after charging to the 2nd stage when you are not in combat, have a Qi shield present, or within 5 seconds after unleashing the sword energy of Shadow Step. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E.",1,-1.0,1
10210412,Sword Morph,Vagrant Sword also unleashes multiple sword energy attacks while not in combat.,1,-1.0,0
10210413,Sword Morph,"For Nameless Sword Art, when out of combat, during Chi Shield duration, and within 5 seconds of releasing Retreat Has Its Method sword energy or Multiple Sword Energies, completing the second stage charge of the Charged Skill No Place to Call Home allows you to additionally fire multiple sword energies. When firing multiple sword energies, you can consume extra Stamina to increase damage, #Y1%#E per point of Stamina, up to #Y20%#E. For #Y5#E seconds after the sword energy hits a target, Sword Energy damage you deal to them is increased by #Y5%#E. Consecutive hits can stack this effect, up to #Y15%#E. If the target is a non-player unit, during their Spirit Depletion, each stack of Sword Energy damage increase is raised to #Y8%#E. When stacked to three layers, the maximum increase is #Y24%#E.",1,-1.0,1
10210414,Sword Morph,"For Nameless Sword Art, when out of combat, during Chi Shield duration, and within 5 seconds of releasing Retreat Has Its Method sword energy or Multiple Sword Energies, completing the second stage charge of the Charged Skill No Place to Call Home allows you to additionally fire multiple sword energies. When firing multiple sword energies, you can consume extra Stamina to increase damage, #Y1%#E per point of Stamina, up to #Y20%#E. For #Y5#E seconds after the sword energy hits a target, Sword Energy damage you deal to them is increased by #Y5%#E. Consecutive hits can stack this effect, up to #Y15%#E. If the target is a non-player unit, during their Spirit Depletion, each stack of Sword Energy damage increase is raised to #Y8%#E. When stacked to three layers, the maximum increase is #Y24%#E.",1,-1.0,1
10210416,Sword Morph,"[Nameless Sword's] Charged Skill, [Vagrant Sword], can unleash multiple additional sword energy attacks at the 2nd charging stage when you are not in combat, have a Qi shield present, as well as within 5 seconds after unleashing the sword energy of [Shadow Step] or the multiple sword energy attacks of Vagrant Sword. You can consume bonus Endurance to increase the sword energy's damage; each Endurance increases damage by #Y1%#E, up to #Y20%#E. For #Y5#E seconds after the sword energy hits a target, your sword energy deals #Y5%#E more damage to the target. Consecutive hits can stack this effect up to #Y15%#E. If the target is a non-player unit, while they are Exhausted, each stack of sword energy damage bonus is increased to #Y8%#E, up to #Y24%#E bonus at three stacks. Firing multiple sword energy attacks triggers the Energy Surge effect: Immediately restores #Y20#E Endurance, and within #Y5#E seconds, you can unleash one multiple sword energy attack #Ywithout charging#E. Energy Surge has an initial cooldown of #Y20#E seconds. Each time a sword energy attack hits a boss unit for the first time, this cooldown is reduced by #Y1#E second, up to a max reduction of #Y8#E seconds.",1,-1.0,1
10210417,Energy Surge,Able to unleash multiple sword energy attacks without charging.,1,5.0,0
10210418,Sword Morph,"While the Qi shield of Nameless Sword is present, Vagrant Sword unleashes additional sword energy attacks.",1,-1.0,0
10210423,,Charged Skill [Vagrant Sword] now unleashes additional sword energy attacks.,1,5.0,0
10210424,Sword Morph,"Applied when hit by the Nameless Sword Art Charged Skill No Place to Call Home sword energy. Each stack increases Sword Energy damage by 5%. For non-player units during Spirit Depletion, each stack increases Sword Energy damage by 8%. When stacked to three layers, the maximum increase is 24%.",3,5.0,0
10210425,Sword Morph,"Within a short duration after unleashing Vagrant Sword's sword energy attacks, you can charge again to unleash additional sword energy attacks directly",1,-1.0,0
10210426,,Consume Endurance to increase the damage of multiple sword energy attacks,1,-1.0,0
10210427,Sword Morph,"Applied when gaining Qi Surge buff. During buff duration, the first hit from each sword energy reduces internal CD of Qi Surge trigger by 1 second while shortening buff duration by 1 second. Maximum 8 internal CD reductions allowed per buff cycle.",1,-1.0,0
10210428,Qi Surge Cooldown,Qi Surge can only trigger once every {1} seconds. Currently on cooldown.,1,-1.0,0
10215110,Wolfchaser's Art,Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a unit with Bleed effect from you has a #Y60%#E/#Y70%#E/#Y80%#E/#Y90%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks.,1,-1.0,1
10215111,Wolfchaser's Art - Mark,Increases the combo count when attacking bleeding targets with [Heavenquaker Spear],1,-1.0,0
10215120,Wolfchaser's Art,Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a unit with Bleed effect from you has a #Y60%#E/#Y70%#E/#Y80%#E/#Y90%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by #Y3#E seconds.,1,-1.0,1
10215121,Tenacity,Applies Tenacity.,1,2.0,0
10215122,DMG Reduction,Applies 60% DMG Reduction.,1,2.0,0
10215130,Wolfchaser's Art,"Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a unit with Bleed effect from you has a #Y60%#E/#Y70%#E/#Y80%#E/#Y90%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by #Y3#E seconds. Sober Sorrow deals #Y10%#E more damage; while casting it, you gain #Y60%#E DMG Reduction and high interruption resistance.",1,-1.0,1
10215140,Wolfchaser's Art,"Reduces the required combo number to gain Heavenquaker Spear's Martial Art Skill buff from 5/10 to 4/8. Hitting a unit with Bleed effect from you has a #Y60%#E/#Y70%#E/#Y80%#E/#Y90%#E/#Y100%#E chance to increase the combo count by 1 based on the number of Bleed stacks. Increases the duration of all buffs by #Y3#E seconds. Sober Sorrow deals #Y10%#E more damage; while casting it, you gain #Y60%#E DMG Reduction and high interruption resistance. When the combo count reaches 10, gain the Potent Flowing River effect: Damage increases by #Y25%#E, and Special Skill Sweep All restores HP equal to 20% of the damage dealt.",1,-1.0,1
